student_id,gender,field,internships,tech_skills,soft_skills,comm_skills,work_exp,salary
STU001399,1,1,1,4.3,2.5,1.9,26,11.45
STU001404,1,1,3,5.1,3.6,4.6,0,13.32
STU001406,-1,1,3,6,7.3,6.4,0,12.09
STU001407,1,1,0,2.2,5.2,4.9,28,14.13
STU001415,-1,1,2,7.8,9.1,8.3,0,11.9
STU001421,-1,1,1,6.4,5.7,7.6,17,10.94
STU001426,1,1,0,5.2,6,5.7,25,13.65
STU001428,1,1,4,7.7,5.9,7,24,9.52
STU001430,1,1,2,4,4.8,4.6,0,12.8
STU001431,-1,1,3,6.7,5.1,5.1,27,14.97
STU001433,-1,1,2,6.7,6.6,6.7,0,12.82
STU001435,-1,1,1,5,4,3.2,0,10.64
STU001441,1,1,1,4.2,6.2,5.1,31,13.86
STU001443,1,1,4,4,4.7,6.2,32,13.56
STU001444,-1,1,2,5.5,7.4,7.4,30,14.93
STU001448,1,1,3,6.9,8.2,10,0,10.74
STU001450,1,1,1,9.3,10,10,0,13.91
STU001453,1,1,3,5,8,8.3,0,10.39
STU001456,1,1,3,1.4,2.4,2.6,0,11.6
STU001460,1,1,2,6.4,7.7,8.2,26,16.14
STU001470,1,1,1,6.6,8.1,7.9,0,15.28
STU001471,1,1,1,9.6,10,8,0,8.22
STU001475,-1,1,2,4.8,2.9,3.9,28,11.07
STU001478,1,1,1,4.6,5.5,6.6,18,12.6
STU001479,1,1,3,7.8,7.7,8.5,0,13.61
STU001480,-1,1,1,3.8,5,5.6,0,7.85
STU001485,-1,1,3,7.9,6,7.3,0,9.11
STU001490,-1,1,2,7.4,5.4,6.1,0,13.97
STU001492,-1,1,2,6.4,6.7,7.3,27,12.98
STU001493,-1,1,1,4.5,3.3,3,4,8.91
STU001497,1,1,0,4.3,5.8,4.5,26,13.62
STU001502,-1,1,1,5.8,4.3,3.5,0,9
STU001503,-1,1,1,8.3,10,10,5,9.83
STU001505,-1,1,3,4.6,8.1,6.3,7,9.7
STU001508,-1,1,4,8.8,8.6,7.9,30,13.6
STU001516,-1,1,3,8.9,10,9.9,0,10.9
STU001528,-1,1,2,4.1,4.6,5.1,0,8.21
STU001532,1,1,0,6.4,9.9,10,23,10.51
STU001535,-1,1,4,5.9,7.8,7.2,0,11.83
STU001537,-1,1,0,6.1,6.3,5.5,0,8.53
STU001540,-1,1,1,8.9,9.6,10,0,9.2
STU001544,-1,1,5,2.2,1.5,1.9,17,12.31
STU001546,-1,1,3,6.5,8,5.8,11,9.81
STU001549,-1,1,4,8.2,7.5,7.7,0,9.66
STU001550,1,1,3,5.5,6.1,5.5,31,17.03
STU001551,1,1,0,8.2,9.4,6.9,23,10.91
STU001555,-1,1,1,7.4,7.8,7.7,25,18.71
STU001557,1,1,1,10,9.2,9,0,12.67
STU001561,-1,1,1,6.3,7.3,6.8,34,13.24
STU001562,-1,1,1,5,5.4,4.8,20,10.48
STU001564,-1,1,0,4.8,5.4,6.3,12,10.53
STU001566,-1,1,3,4.8,8.8,6.6,0,13.85
STU001568,-1,1,1,8.7,8.3,9.4,30,15.28
STU001575,-1,1,2,4.4,2.5,3.5,22,10.41
STU001581,-1,1,0,4.2,2.8,2.3,28,11.47
STU001584,-1,1,2,5.5,7.7,10,5,9.6
STU001588,-1,1,1,4.2,5.7,4.8,28,11.68
STU001589,-1,1,1,8.1,7.2,5.4,0,12.19
STU001591,1,1,1,10,8.9,8.7,6,10.94
STU001592,0,1,1,6.1,6,6,19,12.01
STU001593,-1,1,2,7.2,6.4,5.5,0,6.93
STU001595,1,1,1,9,9.1,8.7,25,12.4
STU001596,1,1,2,9.7,9,9.4,36,14.29
STU001600,1,1,4,7.8,7,7.9,30,18.6
STU001606,-1,1,1,6.2,7.2,7.5,0,8.84
STU001608,1,1,3,4.3,4.5,5,36,12.82
STU001612,1,1,1,2.4,1.5,1.1,0,8.04
STU001613,-1,1,0,8,4.7,4.5,25,9.89
STU001617,0,1,1,6.9,7.4,7,0,9.17
STU001620,1,1,1,3.4,4.7,5.1,0,10.45
STU001624,1,1,3,6.1,7.9,7.9,27,18.16
STU001625,-1,1,2,7.2,7.9,6.5,4,11.49
STU001626,1,1,2,6.4,6.2,5.6,26,11.29
STU001627,-1,1,3,6.5,6.2,6.5,0,16.98
STU001630,-1,1,2,6.4,5.7,4.1,0,12.51
STU001631,1,1,1,4.5,8.6,9.5,26,10.93
STU001632,-1,1,3,7.3,4.4,5.1,0,11.72
STU001633,1,1,2,7.1,8.6,8.4,10,10.12
STU001634,1,1,1,7.1,7.4,6.3,0,12.1
STU001635,1,1,1,4.8,6.2,5.4,28,12.13
STU001638,-1,1,1,7,8.9,9.7,4,9.88
STU001639,0,1,1,6.8,8.7,9.6,8,14.27
STU001642,1,1,5,6.3,5.4,7,11,11.34
STU001643,-1,1,1,2.7,5.3,5.7,34,11.22
STU001649,1,1,1,7.6,8.1,7.9,8,12.73
STU001652,-1,1,2,8.4,9.4,9.9,0,12.29
STU001655,-1,1,1,8.9,9.2,10,21,11.06
STU001657,1,1,4,4.9,9.2,8.3,0,10.78
STU001659,-1,1,3,3.6,3.6,4.1,35,14.98
STU001664,-1,1,0,6,7.5,6.8,0,12.54
STU001667,-1,1,4,3.3,3.4,4.1,19,11.78
STU001671,-1,1,1,7.3,6.2,7.4,26,11.67
STU001674,1,1,5,6.7,8,8.7,0,7.71
STU001675,1,1,2,6.3,4.5,4.7,0,8.02
STU001677,-1,1,1,4.9,5.7,5.5,0,8.7
STU001683,1,1,3,4.3,6.2,5.6,0,8.25
STU001694,-1,1,0,8.7,8.8,8.9,0,10.73
STU001696,-1,1,2,5,6.5,6.5,13,12.63
STU001697,-1,1,1,5.7,5.4,5.6,27,11.76
STU001699,1,1,0,6,10,9.1,0,7.1
STU001701,1,1,2,5.7,7.6,8.9,24,15.75
STU001705,-1,1,3,7.1,8.3,7.3,16,17.42
STU001709,1,1,3,6,6,5.1,7,10.07
STU001710,1,1,2,7.7,8.4,8,1,10.21
STU001714,-1,1,0,4.1,4,5.3,31,11.47
STU001721,-1,1,2,5.5,7.1,6.4,23,12.44
STU001722,-1,1,1,6.6,8.5,9.1,30,17.71
STU001723,-1,1,0,5.4,5.3,6.1,0,9.36
STU001727,-1,1,2,7.5,9.7,10,32,12.45
STU001733,-1,1,1,8.2,5.9,4.8,0,12.31
STU001742,1,1,2,3.2,3.4,4,32,11.94
STU001743,1,1,2,5.6,6.5,6.6,13,15.58
STU001744,-1,1,3,4.4,3.9,4.2,15,11.39
STU001745,-1,1,3,4.1,5.9,5.6,0,10.09
STU001746,-1,1,4,6.7,8.2,8.1,0,14.97
STU001748,-1,1,2,9.8,9.1,7.9,8,14.01
STU001749,1,1,2,8.7,5.9,3.9,0,8.86
STU001752,-1,1,0,10,8.3,10,29,16.98
STU001753,-1,1,3,10,9.5,9.6,24,18.67
STU001754,-1,1,1,4.8,5.9,5.6,15,9.11
STU001756,1,1,1,1.7,3.7,4,0,10.14
STU001759,-1,1,1,4.4,7.2,6.1,0,14.78
STU001762,1,1,1,7.9,9.6,8.9,34,15.7
STU001763,-1,1,1,6.8,8.3,8.5,0,8.67
STU001765,-1,1,3,4.9,4.5,5.1,24,15.47
STU001767,1,1,1,8.2,9.8,9.2,30,17.65
STU001768,-1,1,1,4.5,6.4,7.3,0,9.12
STU001771,-1,1,1,7.5,7.9,8,4,12.75
STU001775,1,1,2,7.8,6.1,7.2,33,14.92
STU001777,1,1,2,1,1,1.5,0,8.61
STU001782,1,1,2,9.1,10,10,0,9.23
STU001784,1,1,2,7.8,6.4,6,31,17.16
STU001785,1,1,4,7.3,9.2,7.3,0,12.67
STU001788,1,1,1,7.4,8.8,7.2,0,12.34
STU001789,-1,1,2,7.3,8.6,8.1,18,14.26
STU001792,1,1,2,7.8,10,9.9,13,9.46
STU001799,-1,1,3,5.4,6.6,8.3,2,9.81
STU001800,-1,1,1,3.3,2.3,2.6,23,11.96
STU001801,1,1,0,7.4,5.8,6.2,36,9.79
STU001806,1,1,3,4.7,5.1,4.7,30,11.97
STU001809,-1,1,2,6.6,5.8,6.5,12,15.92
STU001812,1,1,2,4.9,6.3,7.5,0,7.83
STU001813,-1,1,1,1.5,2.1,3,31,10.49
STU001814,-1,1,1,4.1,2.3,1,32,13.48
STU001816,1,1,2,3.1,2,1.2,0,7.78
STU001818,1,1,0,4.6,5.3,5.3,4,9.32
STU001819,1,1,0,5.1,4.7,3.9,0,10.38
STU001820,-1,1,1,3.9,3,4.3,0,13.43
STU001822,-1,1,1,3.7,3.4,3.9,0,9.42
STU001826,-1,1,4,9,10,10,33,13.8
STU001829,1,1,0,3.3,3.8,4.7,21,9.25
STU001832,1,1,2,5.4,6.2,6.8,0,10.69
STU001833,1,1,1,4.7,5.6,4.9,0,8.97
STU001834,1,1,1,4.9,1.3,2.9,11,12.79
STU001836,1,1,3,5.5,5.4,4.8,29,13.03
STU001837,-1,1,1,9.4,9.1,9.5,0,12.38
STU001838,-1,1,0,6.9,5.9,6.5,0,10.12
STU001839,1,1,3,1.5,1,1,22,9.38
STU001843,-1,1,3,7,8.6,8.3,0,11.16
STU001846,-1,1,0,9.7,10,9.7,0,14.03
STU001848,-1,1,2,5.3,5.1,4.3,1,8.53
STU001849,1,1,2,4.5,4,3.6,0,7.45
STU001851,-1,1,1,3.9,3.6,4.7,0,10.44
STU001852,1,1,1,3.2,1.5,2.5,0,11.12
STU001854,1,1,0,4.7,4.4,4.3,0,10.56
STU001862,1,1,1,6,5.4,7.1,32,13.11
STU001869,-1,1,1,7.4,7.1,8.2,0,15.08
STU001871,1,1,1,7.2,9.1,8.4,29,11.37
STU001874,1,1,3,3.8,4,4.1,0,11.84
STU001877,1,1,3,8.7,10,8.8,0,13.66
STU001879,-1,1,0,7.2,6.9,7,32,13.26
STU001894,-1,1,4,3.3,6.3,5.8,16,17.77
STU001895,1,1,3,5.2,2.1,3,0,8.12
STU001898,-1,1,1,5.8,7,6.7,0,9.66
STU001899,-1,1,0,6.4,4.6,5.4,12,16.33
STU001901,1,1,1,4,6.3,7.3,0,10.72
STU001902,-1,1,2,4.1,4.2,4.4,13,13.84
STU001905,1,1,0,5,5.8,5.6,0,12.64
STU001907,1,1,3,5.9,5.1,6.9,12,11.18
STU001908,-1,1,0,1,1,1,18,11.6
STU001915,-1,1,0,6.9,8.4,7.9,0,11.24
STU001918,1,1,1,6.8,7.8,7.6,0,10.21
STU001920,-1,1,1,5.6,6.4,5.9,0,9.72
STU001923,1,1,1,4.9,5.1,3.5,13,9.23
STU001924,-1,1,0,4.2,4.9,4.9,7,11.05
STU001925,1,1,4,4.7,5.9,7.1,0,7.29
STU001926,-1,1,1,6.5,6.1,6.4,35,12.1
STU001927,1,1,3,4.7,2,4.7,2,10.87
STU001929,1,1,1,6.4,7.7,9.1,32,16.93
STU001930,-1,1,2,5.3,7.5,8.8,18,12.3
STU001932,1,1,3,5.9,8,8.8,0,8.24
STU001933,1,1,4,5.1,5.8,6.6,0,12.83
STU001935,1,1,1,3.1,5.2,5.1,0,9.4
STU001942,-1,1,1,3.1,3.5,3.6,0,9.82
STU001943,1,1,4,7.3,7,7.2,0,15
STU001951,-1,1,5,7.2,5,5.5,10,11.47
STU001954,1,1,5,5.6,6.8,7.1,19,13.48
STU001957,1,1,0,5.7,7.9,9.4,0,12.58
STU001964,-1,1,0,6,6.9,8,0,12.47
STU001969,-1,1,0,4.8,3.3,3.4,16,9.08
STU001970,-1,1,1,6.4,8.6,8.8,3,10.07
STU001976,1,1,0,4.7,4.6,5.4,7,8.72
STU001985,-1,1,1,7.3,8,6.5,0,7.2
STU001987,1,1,2,3.3,1.6,1.4,0,11.64
STU001996,1,1,2,6.5,7.8,5.6,0,11.69
STU002001,-1,1,0,6.1,4.9,5.7,0,8.45
STU002006,1,1,2,10,10,7.8,13,12.54
STU002007,-1,1,1,8.2,7.5,6.1,9,15.4
STU002009,-1,1,0,9.1,9.3,9.6,0,14.14
STU002010,-1,1,0,10,10,10,33,11.88
STU002011,-1,1,0,4.9,4,4.3,36,14.16
STU002013,1,1,3,6.3,7.3,8,0,9.99
STU002016,-1,1,2,6.9,9.8,10,23,18.54
STU002018,1,1,3,8.9,6.7,4.5,22,21.73
STU002019,-1,1,2,4.5,6.1,4.6,0,13.24
STU002020,1,1,3,5.9,7.1,5.6,26,16.87
STU002021,1,1,5,6.7,4.6,6,7,12.37
STU002022,1,1,2,7.3,3,3.1,24,18.63
STU002024,-1,1,1,4.8,6.8,5.9,12,10.49
STU002027,1,1,1,6.5,6.4,7,0,10.29
STU002033,-1,1,2,5.2,8,6.8,0,13.32
STU002036,-1,1,0,4.7,3.8,2.9,0,8.96
STU002043,-1,1,1,9.2,7.6,7.2,0,12.63
STU002047,-1,1,3,5.9,9.7,10,6,10.95
STU002049,-1,1,2,6.2,8.3,6.9,11,13.25
STU002053,-1,1,4,6.5,5.6,3.8,13,10.77
STU002055,1,1,5,6.3,5.1,4.6,0,9.8
STU002056,1,1,3,6.7,8.7,9.2,8,12.8
STU002059,1,1,1,5.4,5,5.3,0,9.86
STU002062,-1,1,1,6.6,8.4,7.9,36,11.14
STU002064,-1,1,0,6.5,8,8.6,0,9.31
STU002069,-1,1,2,6,6.5,5.2,23,19.83
STU002071,1,1,4,10,10,9.7,4,11.98
STU002074,1,1,0,7.6,9.4,9.4,4,12.37
STU002076,1,1,0,5.2,5.5,5.3,0,8.76
STU002077,-1,1,2,7,7.4,8.1,0,8.47
STU002079,0,1,4,6.8,5.7,4,10,13.35
STU002082,-1,1,3,2.5,1,1.7,4,12.13
STU002083,-1,1,3,7.4,7.5,6.3,0,14.56
STU002087,-1,1,2,9.5,10,8.7,12,12.2
STU002088,1,1,0,5.4,7,6.8,1,12.84
STU002091,1,1,2,5.6,4.8,4.8,12,13.71
STU002094,-1,1,3,8.4,10,10,0,8.59
STU002095,-1,1,2,7.6,7.4,8.3,0,14.86
STU002096,1,1,2,5.2,8.1,8.1,33,15.72
STU002103,-1,1,0,3.8,3.5,2.3,0,12.4
STU002105,1,1,1,9.8,10,10,0,12.47
STU002106,-1,1,1,8.9,8.6,9.5,31,19.36
STU002107,1,1,4,4,3.7,5.3,0,8.52
STU002108,1,1,3,8.7,10,9.2,0,13.92
STU002111,-1,1,2,9,9.4,10,27,16.03
STU002112,-1,1,1,8.3,10,10,22,20.01
STU002118,1,1,2,4.1,5.8,4.2,24,12.05
STU002121,1,1,3,8,8.4,10,0,9.24
STU002124,-1,1,0,3,1.3,1,17,13.92
STU002129,1,1,3,6.3,9.8,8.8,0,11.03
STU002130,-1,1,2,5.8,8.5,6.5,15,14.28
STU002133,1,1,3,7.9,7.7,10,0,12.14
STU002135,1,1,0,6.3,8.8,9.8,0,8.79
STU002136,1,1,2,7,7.4,7,6,12.93
STU002137,-1,1,2,5.9,5.9,5.5,22,12.47
STU002139,-1,1,3,10,10,10,29,11.21
STU002140,1,1,4,5.1,6.4,6.1,15,9.77
STU002144,-1,1,0,6.4,6.6,5.6,0,12.37
STU002146,1,1,2,7.7,9.2,10,29,13.42
STU002148,-1,1,2,8.1,8.4,8.3,0,11.01
STU002154,1,1,1,6.4,8.9,10,14,10.85
STU002160,1,1,2,3,2.8,4.3,0,12.31
STU002163,-1,1,2,7.3,5.8,7,0,11.44
STU002164,1,1,3,2.9,1.8,1,0,12.25
STU002166,1,1,0,7,8.9,7.8,13,12.14
STU002168,-1,1,2,4.8,7.5,6.1,27,17.18
STU002171,1,1,1,8.5,10,9.7,2,12.84
STU002174,1,1,1,7.4,8.6,8,16,16.93
STU002175,-1,1,3,3.6,4.8,4.2,21,10.52
STU002177,-1,1,4,9.5,10,10,0,12.8
STU002181,-1,1,1,7.6,9.9,10,4,11.22
STU002182,-1,1,1,6.5,6.6,5.7,22,12.46
STU002183,-1,1,1,8.7,9.9,9.9,0,14.03
STU002184,-1,1,1,5,6,7.3,27,15.36
STU002185,1,1,3,6,6.4,6.8,0,10.83
STU002188,1,1,2,5.9,7.4,8.6,0,11.66
STU002190,1,1,2,5.1,8.1,8.2,0,9.38
STU002192,1,1,1,8.8,9,9.8,0,15.6
STU002194,1,1,3,2.6,2.3,2.2,0,7.75
STU002196,-1,1,0,9.9,5.6,4.2,2,15.74
STU002198,1,1,3,6.2,5.3,4.5,0,11.28
STU002199,-1,1,3,10,10,10,0,13.88
STU002207,-1,1,3,5.4,4.4,5.2,0,11.78
STU002209,-1,1,1,5.4,5.9,7.3,0,9.54
STU002212,1,1,1,5.7,9.1,8.3,30,12.77
STU002213,-1,1,1,8,7.9,6.5,21,11.45
STU002214,1,1,1,5.3,5.5,4.3,0,9.27
STU002217,1,1,1,4,3.3,4.3,1,8.33
STU002219,1,1,2,7.1,6.4,4.4,10,13.24
STU002221,1,1,5,4.4,2.1,1,0,14.23
STU002223,-1,1,0,6.2,5.3,6.5,14,13.62
STU002224,-1,1,2,5.4,4.5,4.9,21,11.17
STU002225,-1,1,3,8.5,9.6,9.6,13,12.32
STU002228,1,1,4,5.3,3.7,5.3,0,12.53
STU002230,-1,1,2,6.2,9.6,9.2,21,12.67
STU002236,1,1,3,5.7,6,6.3,0,10.04
STU002243,1,1,3,5,6.3,6.1,0,12.23
STU002245,1,1,2,5.2,5.2,3.9,12,13.03
STU002246,-1,1,1,8.8,9.7,10,12,10.04
STU002248,1,1,1,7.5,8.1,7.1,13,15.79
STU002249,1,1,5,6,6.2,5.4,1,10.97
STU002250,-1,1,4,1,1.2,1,0,11.05
STU002252,1,1,0,6.6,7.1,7,0,8.4
STU002254,1,1,0,6.8,6.5,8.9,0,8.75
STU002256,1,1,2,3.3,2.7,3.2,34,12.07
STU002261,1,1,0,6.5,5.8,4.6,0,9.96
STU002263,1,1,2,4.2,6.3,6.7,0,9.84
STU002264,-1,1,2,3.8,2.3,1.7,4,16.56
STU002271,-1,1,2,3.9,3.7,4,26,18.3
STU002276,1,1,1,9.2,7.9,7.4,32,18.5
STU002277,1,1,2,10,10,9.6,30,11.14
STU002285,-1,1,1,2.7,1,1,0,11.2
STU002286,-1,1,4,9.8,10,10,21,19.58
STU002287,1,1,0,7.7,6.6,6.2,23,18.43
STU002289,-1,1,0,6.4,5.4,5.3,9,10.13
STU002293,-1,1,4,8.7,8.5,7.7,24,12.83
STU002298,-1,1,1,3.5,6,7.9,0,11.49
STU002300,-1,1,1,6.6,5.7,5.7,11,11.59
STU002304,-1,1,0,4.3,6.1,6,0,12.67
STU002305,1,1,1,4.2,6.3,5.5,0,10.55
STU002306,-1,1,1,4.9,4.2,2.7,0,10.7
STU002307,-1,1,1,4.5,3.5,4.5,30,9.07
STU002309,-1,1,1,4.7,5.6,4,0,11.2
STU002312,1,1,4,5,6.2,5.6,0,11.83
STU002317,-1,1,2,10,9.3,10,0,13.55
STU002320,-1,1,0,4.1,5.2,3.7,0,9.99
STU002321,1,1,3,9.1,10,10,0,10.27
STU002323,1,1,3,5.6,6,5.5,0,8.27
STU002324,-1,1,2,3,4.9,5.6,33,10.76
STU002326,1,1,0,4.8,5.6,4.8,31,16.89
STU002329,1,1,2,8,9,9.2,33,11.77
STU002331,-1,1,1,7.4,8.7,8.4,18,14.47
STU002333,1,1,1,5.8,6.3,5.1,13,14.38
STU002335,-1,1,3,3.5,3.6,5.5,18,16.13
STU002336,-1,1,1,9.3,9.5,8.3,0,14.75
STU002342,-1,1,2,3.6,3,4.3,0,11.31
STU002346,1,1,2,3.5,6.6,4.9,23,13.43
STU002347,1,1,2,7.8,9.8,10,14,12.23
STU002350,-1,1,0,4.1,5,4.8,26,7.29
STU002356,-1,1,2,6.1,6.9,6.4,0,10.36
STU002361,-1,1,4,10,10,9,1,18.16
STU002362,-1,1,4,5.5,5.5,6.4,32,18.07
STU002363,-1,1,4,4.5,4.6,4.4,0,13.29
STU002366,-1,1,0,7.3,6,5.1,17,9.83
STU002367,-1,1,2,6.2,4.8,4.9,0,8.2
STU002369,-1,1,0,6.9,7.6,8.8,0,9.05
STU002374,-1,1,0,4.5,4.1,4.2,0,10.74
STU002376,-1,1,1,5.9,5.1,5.9,0,6.12
STU002378,1,1,1,4.4,7,8.6,0,9.87
STU002380,1,1,4,8.2,8.6,7.6,19,10.73
STU002382,1,1,0,5.6,6.4,5.2,12,10.82
STU002383,1,1,1,6.3,4.2,4.2,17,12.95
STU002385,-1,1,0,6.7,6.6,6.7,18,12.86
STU002387,-1,1,3,6.3,7.4,6.9,0,16.06
STU002390,1,1,1,5.7,4.7,4.2,2,13.83
STU002391,-1,1,0,6.5,5.7,8.2,20,10.81
STU002392,-1,1,2,3.5,6.5,5.7,0,9.06
STU002397,-1,1,0,10,8.6,9,31,18.63
STU002400,1,1,3,9.6,8.9,8.8,5,16.19
STU002402,-1,1,0,9.5,10,10,0,7.69
STU002403,-1,1,2,8.4,6.8,8.8,0,14.38
STU002407,-1,1,0,4.4,4.4,4.8,19,9.92
STU002410,-1,1,1,8.1,9.9,8.7,36,16.08
STU002413,-1,1,1,7.8,8.5,9.1,0,9.67
STU002421,-1,1,1,7.5,6.4,6.3,31,16.82
STU002427,-1,1,2,4.9,3,2.3,25,18.5
STU002428,1,1,0,9.2,8.9,7.7,5,9.67
STU002430,1,1,1,7.5,6.7,7.3,2,13.26
STU002431,1,1,1,4.7,5.8,5.6,0,8.76
STU002432,1,1,3,7.1,7.1,7.1,0,12.28
STU002433,0,1,3,7.7,8.6,8.9,17,12.07
STU002434,-1,1,2,6.6,6.4,6.5,0,8.45
STU002437,-1,1,2,6.8,10,8.8,0,11.83
STU002440,-1,1,1,6,7.2,6.5,0,10.58
STU002444,1,1,0,3,2.9,2,0,8.61
STU002445,-1,1,2,5.3,6.5,6.4,0,10.72
STU002446,-1,1,4,6.2,5.7,5.5,22,20.28
STU002447,-1,1,1,2.6,1.8,3.7,35,15.79
STU002454,-1,1,0,5.7,6.9,6,0,10.66
STU002456,-1,1,0,5,5.9,5.4,15,11.35
STU002457,-1,1,2,6.3,6.1,8.7,16,13.1
STU002468,-1,1,2,5.4,8.5,9.1,33,15.05
STU002471,-1,1,1,4.9,7.9,10,29,12.33
STU002472,1,1,3,4.5,1.5,2.4,0,9.87
STU002475,-1,1,3,3.8,4.5,3.4,0,9.08
STU002476,1,1,3,7.6,10,10,30,16.01
STU002482,1,1,1,7.6,7.2,8.7,0,11.75
STU002485,-1,1,2,8.4,10,9.9,20,16.31
STU002486,0,1,1,3.9,5.3,5.9,0,10.25
STU002487,-1,1,3,8.9,5.6,4.4,27,19.12
STU002488,1,1,0,4.8,7.4,6.9,0,10.48
STU002489,1,1,5,5,5.8,5.5,0,11.4
STU002490,-1,1,2,6.9,8.7,10,19,9.37
STU002496,-1,1,4,9.5,9.5,8.2,0,16.03
STU002497,1,1,1,5.8,6.3,7.1,0,11.31
STU002499,0,1,0,8.4,9.2,9.2,0,11.78
STU002505,-1,1,0,6.7,8.7,9.9,0,9.05
STU002508,-1,1,1,4.9,6.2,5.8,0,10.36
STU002529,-1,1,1,9.7,10,10,19,11.33
STU002530,0,1,1,5.2,4.6,3.2,34,10.92
STU002533,-1,1,2,6.8,6.3,4.5,0,9.84
STU002537,1,1,1,6.8,5.8,5.2,4,14.61
STU002539,1,1,1,4.2,3.3,3.2,7,12.57
STU002540,1,1,2,7.4,8.6,10,0,8.98
STU002545,-1,1,1,7.3,7.9,7.2,13,8.45
STU002546,-1,1,3,7.9,7.9,8.6,12,10.14
STU002547,-1,1,1,7.6,6.3,5.5,22,13.06
STU002548,-1,1,2,5.6,4.4,4.6,27,16.02
STU002553,1,1,2,10,10,10,0,11.86
STU002556,1,1,0,5.7,5.6,4.6,20,14.62
STU002557,-1,1,1,3.9,3.7,4.3,3,10.06
STU002561,1,1,1,3.3,2.3,1,0,9.79
STU002562,1,1,0,6.3,7.1,6.1,36,14.27
STU002564,-1,1,0,3.7,5.3,5.6,0,10.36
STU002569,1,1,0,4.6,4.1,5.4,0,11.03
STU002570,1,1,1,7.8,6.6,4.2,10,11.14
STU002580,1,1,4,4.5,4.7,5.6,0,10.94
STU002583,-1,1,0,7.5,8.3,7.7,0,9.77
STU002588,1,1,2,8.4,9.8,10,0,12.61
STU002592,1,1,1,6.9,6.7,5.2,13,9.69
STU002597,-1,1,1,5.4,7.6,8.7,0,12.2
STU002599,-1,1,1,7.7,9.5,8.3,13,10.43
STU002600,-1,1,4,3.4,4.1,5.5,32,11.33
STU002603,1,1,3,6.7,6.8,6.5,19,13.32
STU002609,1,1,0,7,8.8,9.9,29,14.23
STU002610,-1,1,0,8.8,9.4,8,23,13.28
STU002612,-1,1,4,4.4,2.5,2.7,9,10.57
STU002613,-1,1,3,6.4,7.5,7.3,14,11.34
STU002616,-1,1,2,6.3,5.8,5.1,0,10.3
STU002617,-1,1,1,3.8,6.2,5.2,0,8.9
STU002620,-1,1,3,3.6,5.7,4.6,34,13.36
STU002623,-1,1,2,6.3,4.2,5.9,5,10.41
STU002626,1,1,1,7,6,7,0,10.35
STU002628,1,1,1,7.8,9.1,8.8,4,11.47
STU002634,-1,1,0,4.7,4.4,3.1,17,14.55
STU002636,1,1,2,7.7,6.6,5.8,15,11.52
STU002637,1,1,2,7.6,8.7,9.3,11,17.2
STU002639,1,1,3,5.5,7.4,7,29,17.74
STU002641,-1,1,4,5.6,5.2,4.6,0,11.44
STU002642,-1,1,4,5,6.1,7.6,0,15.1
STU002651,-1,1,0,6.5,7.4,6.7,30,20.48
STU002652,-1,1,1,7.4,9,8.3,0,11.6
STU002661,-1,1,1,10,8.3,7.9,0,12.3
STU002662,1,1,2,4.9,6.5,5.2,0,10.99
STU002666,-1,1,4,8.7,10,10,0,10.95
STU002668,1,1,3,5.2,4.7,4.5,6,13.04
STU002671,1,1,2,6,5.7,5.7,0,11.43
STU002673,1,1,2,9.2,8.4,8.6,0,13.86
STU002675,1,1,1,7,7.7,6.8,28,13.76
STU002691,-1,1,0,7.7,7.6,8,29,12.94
STU002692,1,1,2,6.8,7.9,5.2,4,11.11
STU002693,-1,1,1,4.5,4.7,4.4,0,11.84
STU002697,1,1,1,7.2,8.6,10,21,13.48
STU002700,1,1,1,10,9.3,9.7,26,13.22
STU002702,1,1,4,8.9,10,8.9,16,12.82
STU002713,-1,1,4,4.6,4.3,4.6,0,10.87
STU002715,-1,1,0,4.5,6.2,8.1,12,9.67
STU002717,1,1,0,9.6,8.4,9.8,0,9.71
STU002719,1,1,4,4.8,5.4,4.3,3,15.98
STU002720,-1,1,1,5.3,7.6,5.5,17,12.4
STU002722,1,1,0,3.3,2.6,3.6,28,12.64
STU002724,-1,1,4,3.2,3.8,2.5,21,14.46
STU002725,-1,1,3,3.4,5.3,4.6,0,8.2
STU002726,-1,1,4,4.3,4,4.8,23,16.87
STU002730,-1,1,2,8,8.9,8.5,0,14.02
STU002731,1,1,0,4,4.8,5.6,9,8.61
STU002732,-1,1,1,6.8,4.9,4.9,0,10.82
STU002735,1,1,1,3.1,4.8,3.5,23,12.28
STU002736,1,1,5,8.9,7.3,8.3,0,13.66
STU002741,-1,1,1,1.7,1.8,1,0,10.8
STU002747,1,1,3,6.2,8.4,6.9,34,13.07
STU002748,-1,1,2,5.6,6.3,3.8,11,10.41
STU002760,-1,1,3,7.8,7.7,7.3,0,11.54
STU002761,-1,1,0,4.5,4,3,0,10.59
STU002768,-1,1,2,8.3,6.9,7.3,0,13.19
STU002771,-1,1,0,5.6,5.2,5.9,23,13.35
STU002775,-1,1,2,8.7,10,10,0,13.45
STU002777,-1,1,3,5,4.9,5.1,18,13.26
STU002782,1,1,3,7.8,7.3,6.5,0,12.36
STU002783,0,1,5,5.2,4.5,3.6,36,14.83
STU002788,-1,1,0,6.9,7.2,6.3,32,12.59
STU002790,0,1,2,6.6,4.5,4.4,25,12.12
STU002792,0,1,3,6.2,9.6,10,28,15.05
