student_id,gender,degree_field,internships_count,technical_skills_score,soft_skills_score,communication_score,work_experience_months,placed,salary_lpa
STU001034,Male,Engineering,2,3.3,5.6,6.4,0,1,13.19
STU001039,Male,Engineering,4,8.5,9.8,9.6,0,1,14.93
STU001044,Female,Engineering,3,8.2,8,9,29,1,13.15
STU001046,Female,Engineering,2,6.7,8.8,8.7,0,0,0
STU001048,Male,Engineering,2,2.7,2.7,1,30,0,0
STU001049,Female,Engineering,3,7,6,7.3,0,1,13.31
STU001050,Male,Engineering,3,8,8.1,8.1,19,1,13.3
STU001051,Female,Engineering,2,1.5,1,1,0,1,9.9
STU001055,Other,Engineering,2,6.1,4,3.5,0,0,0
STU001057,Female,Engineering,1,8.7,10,10,3,1,12.96
STU001058,Male,Engineering,0,3.7,2.2,1,28,1,14.53
STU001059,Male,Engineering,3,4.6,8.4,8.8,20,1,10.61
STU001060,Female,Engineering,4,3.8,2.4,2.5,2,0,0
STU001061,Female,Engineering,2,6.8,8.1,7.1,0,1,9.65
STU001063,Female,Engineering,2,8.2,8.5,9.1,0,1,10.01
STU001067,Male,Engineering,1,6,5.6,6.7,24,1,11.18
STU001072,Male,Engineering,3,8.4,7.2,5.8,0,1,12.61
STU001074,Male,Engineering,2,6.2,8,8.5,0,1,15.32
STU001075,Other,Engineering,3,5,5.8,7,33,0,0
STU001076,Male,Engineering,2,4.4,4.6,4.3,30,1,11.35
STU001077,Male,Engineering,0,6.9,8.1,9,0,1,11.64
STU001082,Male,Engineering,2,7.4,9.9,9.9,0,1,15.63
STU001084,Female,Engineering,1,5.3,7,9.7,0,1,12.74
STU001087,Female,Engineering,2,8.6,7.3,9,8,1,13.55
STU001088,Male,Engineering,0,7.7,7.8,7.7,1,1,11.89
STU001089,Other,Engineering,1,10,10,9.2,24,1,13.17
STU001092,Female,Engineering,1,8.5,10,10,0,1,14.29
STU001094,Male,Engineering,1,6.4,4.3,6.6,15,1,9.58
STU001101,Male,Engineering,3,4.1,2.4,2.4,0,1,14.08
STU001102,Female,Engineering,2,7.8,6.8,6.1,35,1,16.1
STU001103,Female,Engineering,2,3.8,2.6,2.5,5,1,13.74
STU001105,Other,Engineering,1,4.7,3.7,2.9,0,0,0
STU001106,Male,Engineering,2,6.8,9.5,9.4,10,1,13.28
STU001108,Female,Engineering,0,5.7,4.9,6.7,0,0,0
STU001109,Female,Engineering,3,6.3,4.4,4.6,0,1,10.97
STU001110,Male,Engineering,1,7.3,7.8,9.2,0,1,8.94
STU001112,Male,Engineering,1,8.9,9.4,10,23,0,0
STU001113,Male,Engineering,1,6.6,4.8,4.6,29,1,12.28
STU001114,Male,Engineering,3,6.3,5.9,4.6,19,1,15.2
STU001118,Female,Engineering,2,1.4,2.5,2.5,0,1,8.22
STU001122,Female,Engineering,2,7.9,8.5,8.5,0,1,13.39
STU001125,Female,Engineering,0,5.1,6,5.8,0,1,9.02
STU001126,Female,Engineering,1,4,6,8.1,0,1,10.52
STU001127,Male,Engineering,1,4.3,3.5,3.5,0,1,7.62
STU001128,Male,Engineering,0,8.1,9.2,7.1,0,1,13.46
STU001129,Male,Engineering,2,4.5,6,5.2,0,1,10.24
STU001133,Male,Engineering,1,8.9,8.6,10,34,1,14.6
STU001134,Male,Engineering,2,5,3.2,2.1,33,1,12.3
STU001137,Female,Engineering,1,8.3,8.4,9.1,28,1,11.98
STU001138,Male,Engineering,0,3.4,3.9,4.6,26,1,8.51
STU001139,Male,Engineering,1,7.2,9.1,10,25,1,13.88
STU001140,Female,Engineering,4,7.6,5.5,6.3,28,1,16.33
STU001142,Male,Engineering,0,3.4,3.8,2.7,24,0,0
STU001144,Female,Engineering,2,1,1.2,1,0,1,12.45
STU001145,Male,Engineering,1,4.9,5,5.9,24,0,0
STU001150,Female,Engineering,1,6.7,8.9,9.4,19,1,11.51
STU001152,Female,Engineering,1,6.6,8.1,8.6,29,1,10.92
STU001158,Female,Engineering,1,7.9,9.9,9.5,0,1,8.81
STU001161,Female,Engineering,1,1.3,1.9,3,0,1,8.26
STU001165,Male,Engineering,0,9,8.9,7.9,0,1,9.56
STU001168,Male,Engineering,2,4.4,1.5,2,0,1,10.53
STU001169,Male,Engineering,2,7.2,7.9,7.9,31,1,13.95
STU001170,Male,Engineering,2,5.2,6.3,6.3,0,1,12.64
STU001174,Male,Engineering,2,4.6,8,7.6,0,1,11.14
STU001182,Male,Engineering,3,6.2,5.3,6,0,1,11.22
STU001183,Female,Engineering,1,4.8,6.9,6.1,0,1,10.9
STU001186,Female,Engineering,2,10,10,9.8,2,1,11.13
STU001189,Male,Engineering,1,8,8.6,7.8,0,1,9.44
STU001190,Female,Engineering,3,2.4,3.5,3.6,9,1,12.73
STU001192,Female,Engineering,0,6.2,5.9,6.1,15,0,0
STU001198,Female,Engineering,0,7.6,7.7,8.9,0,0,0
STU001199,Female,Engineering,1,2.5,2.3,2.4,0,1,11.36
STU001200,Male,Engineering,0,7.2,7.1,7.6,0,1,8.62
STU001201,Female,Engineering,0,4,3.2,5.8,15,1,13.01
STU001203,Male,Engineering,1,2.8,2.3,2,0,0,0
STU001204,Male,Engineering,1,8.2,10,8.2,12,1,9.57
STU001205,Male,Engineering,2,4.3,4,4.5,1,1,11.28
STU001207,Female,Engineering,1,5.4,6.9,9,0,0,0
STU001208,Male,Engineering,0,4.6,4.8,6.5,0,1,7.51
STU001209,Male,Engineering,1,3.8,5.6,6.4,32,1,18.46
STU001210,Other,Engineering,3,8.9,9.9,10,35,1,14.76
STU001214,Female,Engineering,1,3.6,1.4,1.3,2,0,0
STU001216,Male,Engineering,1,5.6,7.2,8,0,1,10.34
STU001218,Female,Engineering,1,6.7,8.5,7.6,30,1,12.14
STU001221,Female,Engineering,2,4,3.2,4.8,0,1,12.11
STU001224,Female,Engineering,1,7.6,6.7,7.2,4,1,13.88
STU001228,Male,Engineering,1,7.1,8.1,8,0,0,0
STU001229,Other,Engineering,1,4.9,3.1,1.8,4,1,15.09
STU001230,Male,Engineering,1,3.2,2.5,1.7,0,1,10
STU001232,Male,Engineering,1,6.7,8.6,10,0,1,10.76
STU001236,Male,Engineering,2,5.8,6.1,7.3,0,1,8.6
STU001243,Female,Engineering,0,7.8,8.9,7.4,22,1,11.85
STU001244,Female,Engineering,2,7.5,8,7.5,9,1,9.11
STU001245,Female,Engineering,4,7.9,8.3,10,0,1,11.06
STU001246,Female,Engineering,0,5.4,4.9,5.4,0,0,0
STU001248,Male,Engineering,2,7.3,6.3,5.8,0,1,10.26
STU001250,Female,Engineering,0,7.8,6.8,6.4,0,1,15.63
STU001251,Female,Engineering,0,3.4,5.7,6.4,0,1,10.69
STU001252,Male,Engineering,1,2.7,2.7,1.6,20,1,11.41
STU001256,Male,Engineering,1,5.7,3.5,2.5,0,1,9.03
STU001257,Male,Engineering,0,6.9,4.4,6.5,0,1,8.84
STU001262,Female,Engineering,1,4,4.6,4,0,0,0
STU001263,Male,Engineering,3,3.2,3.5,4.7,6,1,11.84
STU001264,Male,Engineering,1,6.4,4.6,5.4,0,1,12.07
STU001273,Female,Engineering,2,9.8,8.1,5.8,0,1,8.46
STU001275,Male,Engineering,2,4,6.2,4.6,31,1,17.18
STU001276,Male,Engineering,1,7.2,7.2,9.5,0,0,0
STU001278,Other,Engineering,1,8.5,6.7,5.7,1,0,0
STU001280,Male,Engineering,0,5.9,6.6,7.2,29,1,16.5
STU001281,Female,Engineering,5,3.2,2.6,1.4,27,1,16.02
STU001282,Female,Engineering,1,5.3,5,4.6,0,1,12.74
STU001283,Female,Engineering,4,8.5,9.7,9.1,11,1,17.18
STU001289,Male,Engineering,0,3.1,3.5,4.3,0,1,9.71
STU001291,Male,Engineering,3,4.1,4.7,4.9,0,1,6.87
STU001292,Male,Engineering,1,5.5,6,6.9,21,1,14.13
STU001296,Male,Engineering,0,7.2,7.6,7.2,12,1,12.03
STU001297,Male,Engineering,0,3.4,4.5,4.7,0,0,0
STU001299,Female,Engineering,0,6.4,9.7,8.8,15,1,12.02
STU001309,Male,Engineering,1,2.5,5.5,4.6,0,1,11.05
STU001313,Male,Engineering,0,1,3.6,3.9,0,0,0
STU001314,Female,Engineering,2,5.7,5.7,5.7,0,1,9.68
STU001316,Female,Engineering,3,5.5,4.5,4,23,1,11.42
STU001317,Male,Engineering,2,7.2,8.4,10,11,1,9.47
STU001318,Female,Engineering,0,5.8,4.1,4.4,36,1,16.69
STU001321,Male,Engineering,1,4.4,6.7,5.5,23,1,11.24
STU001323,Female,Engineering,1,3.5,5.9,6.8,12,1,7.87
STU001326,Male,Engineering,3,7.3,6.3,5.3,0,1,12.71
STU001333,Male,Engineering,0,5.9,10,9.5,0,1,12.86
STU001336,Female,Engineering,3,5.6,5.9,5.8,0,1,11.28
STU001338,Female,Engineering,3,8.7,8.7,9.4,14,1,18.69
STU001340,Male,Engineering,1,7,10,10,19,1,14.63
STU001342,Male,Engineering,3,4.9,3.9,3,0,1,9.38
STU001343,Female,Engineering,3,5.4,6.8,7,7,1,11.62
STU001344,Female,Engineering,2,4.4,9.2,9,16,1,8.76
STU001345,Female,Engineering,2,6.7,7.3,6.5,0,1,8.03
STU001349,Other,Engineering,1,5.1,7.4,8.3,19,1,17.13
STU001351,Female,Engineering,1,8.4,7.9,8.1,0,1,14.97
STU001352,Female,Engineering,1,8.8,9.1,9.2,14,1,11.12
STU001353,Male,Engineering,0,5.7,5.7,5.7,4,1,13.06
STU001354,Female,Engineering,1,4.2,3.8,4.7,24,1,12.12
STU001357,Female,Engineering,4,7.8,6.3,6,0,1,14.47
STU001358,Male,Engineering,1,5.8,7.8,7.3,18,1,18.25
STU001359,Male,Engineering,2,5.1,4.1,3.3,0,0,0
STU001362,Male,Engineering,1,3.1,8.2,7,4,1,8.91
STU001365,Female,Engineering,0,7.8,7.3,7.8,0,1,14.22
STU001366,Male,Engineering,4,7.4,5.5,5.9,7,1,13.89
STU001367,Female,Engineering,3,7.9,8.5,6.7,5,1,13.26
STU001369,Male,Engineering,2,6.6,6.6,8.4,0,1,7.28
STU001372,Male,Engineering,0,6.4,5.4,5.4,22,1,10.26
STU001376,Female,Engineering,1,6.6,6.7,8.5,25,1,18.18
STU001377,Male,Engineering,1,5.1,5.4,5.2,24,1,15.36
STU001378,Male,Engineering,2,1.5,1.7,1.2,22,1,13.43
STU001381,Male,Engineering,0,5.9,4.2,4.2,34,1,14.4
STU001383,Female,Engineering,1,8.4,10,10,5,1,13.66
STU001384,Male,Engineering,1,8.7,8.6,7.7,6,1,10.95
STU001385,Female,Engineering,3,8,7.4,5.7,0,1,14.8
STU001386,Male,Engineering,5,6.8,8.4,9.1,0,1,11.32
STU001388,Male,Engineering,3,7.8,6.8,6.7,2,1,8.87
STU001389,Female,Engineering,0,5,3.1,2.5,0,0,0
STU001390,Male,Engineering,2,9.2,10,10,22,1,9.55
STU001392,Male,Engineering,2,6.6,7.1,6.2,0,0,0
STU001394,Male,Engineering,1,4.9,5.6,5.1,36,0,0
STU001398,Male,Engineering,3,3.7,3.2,4.1,22,1,12.26
STU001399,Female,Engineering,1,4.3,2.5,1.9,26,1,11.45
STU001404,Female,Engineering,3,5.1,3.6,4.6,0,1,13.32
STU001406,Male,Engineering,3,6,7.3,6.4,0,1,12.09
STU001407,Female,Engineering,0,2.2,5.2,4.9,28,1,14.13
STU001415,Male,Engineering,2,7.8,9.1,8.3,0,1,11.9
STU001421,Male,Engineering,1,6.4,5.7,7.6,17,1,10.94
STU001423,Male,Engineering,1,5.2,6.1,6.7,0,0,0
STU001426,Female,Engineering,0,5.2,6,5.7,25,1,13.65
STU001428,Female,Engineering,4,7.7,5.9,7,24,1,9.52
STU001430,Female,Engineering,2,4,4.8,4.6,0,1,12.8
STU001431,Male,Engineering,3,6.7,5.1,5.1,27,1,14.97
STU001432,Male,Engineering,3,4.5,6.5,6.4,0,0,0
STU001433,Male,Engineering,2,6.7,6.6,6.7,0,1,12.82
STU001435,Male,Engineering,1,5,4,3.2,0,1,10.64
STU001439,Male,Engineering,2,7.2,9.1,10,0,0,0
STU001440,Female,Engineering,1,4.8,5.4,6.1,29,0,0
STU001441,Female,Engineering,1,4.2,6.2,5.1,31,1,13.86
STU001443,Female,Engineering,4,4,4.7,6.2,32,1,13.56
STU001444,Male,Engineering,2,5.5,7.4,7.4,30,1,14.93
STU001446,Male,Engineering,3,3.1,2.3,1.1,3,0,0
STU001448,Female,Engineering,3,6.9,8.2,10,0,1,10.74
STU001450,Female,Engineering,1,9.3,10,10,0,1,13.91
STU001453,Female,Engineering,3,5,8,8.3,0,1,10.39
STU001456,Female,Engineering,3,1.4,2.4,2.6,0,1,11.6
STU001460,Female,Engineering,2,6.4,7.7,8.2,26,1,16.14
STU001470,Female,Engineering,1,6.6,8.1,7.9,0,1,15.28
STU001471,Female,Engineering,1,9.6,10,8,0,1,8.22
STU001475,Male,Engineering,2,4.8,2.9,3.9,28,1,11.07
STU001478,Female,Engineering,1,4.6,5.5,6.6,18,1,12.6
STU001479,Female,Engineering,3,7.8,7.7,8.5,0,1,13.61
STU001480,Male,Engineering,1,3.8,5,5.6,0,1,7.85
STU001485,Male,Engineering,3,7.9,6,7.3,0,1,9.11
STU001487,Male,Engineering,1,4.8,7.6,6.9,0,0,0
STU001490,Male,Engineering,2,7.4,5.4,6.1,0,1,13.97
STU001491,Male,Engineering,0,5.1,6,3.9,0,0,0
STU001492,Male,Engineering,2,6.4,6.7,7.3,27,1,12.98
STU001493,Male,Engineering,1,4.5,3.3,3,4,1,8.91
STU001497,Female,Engineering,0,4.3,5.8,4.5,26,1,13.62
STU001499,Male,Engineering,0,6.2,7.1,7.3,0,0,0
STU001502,Male,Engineering,1,5.8,4.3,3.5,0,1,9
STU001503,Male,Engineering,1,8.3,10,10,5,1,9.83
STU001505,Male,Engineering,3,4.6,8.1,6.3,7,1,9.7
STU001508,Male,Engineering,4,8.8,8.6,7.9,30,1,13.6
STU001511,Female,Engineering,0,6.1,6.2,6.6,0,0,0
STU001515,Male,Engineering,2,5.4,2.3,1.7,0,0,0
STU001516,Male,Engineering,3,8.9,10,9.9,0,1,10.9
STU001517,Female,Engineering,1,6.1,3.9,4.5,29,0,0
STU001522,Female,Engineering,1,4.8,6.3,5.8,24,0,0
STU001528,Male,Engineering,2,4.1,4.6,5.1,0,1,8.21
STU001532,Female,Engineering,0,6.4,9.9,10,23,1,10.51
STU001535,Male,Engineering,4,5.9,7.8,7.2,0,1,11.83
STU001537,Male,Engineering,0,6.1,6.3,5.5,0,1,8.53
STU001540,Male,Engineering,1,8.9,9.6,10,0,1,9.2
STU001544,Male,Engineering,5,2.2,1.5,1.9,17,1,12.31
STU001546,Male,Engineering,3,6.5,8,5.8,11,1,9.81
STU001547,Female,Engineering,0,9.9,9.2,9.2,0,0,0
STU001549,Male,Engineering,4,8.2,7.5,7.7,0,1,9.66
STU001550,Female,Engineering,3,5.5,6.1,5.5,31,1,17.03
STU001551,Female,Engineering,0,8.2,9.4,6.9,23,1,10.91
STU001552,Female,Engineering,0,7,3.4,2.6,16,0,0
STU001555,Male,Engineering,1,7.4,7.8,7.7,25,1,18.71
STU001557,Female,Engineering,1,10,9.2,9,0,1,12.67
STU001561,Male,Engineering,1,6.3,7.3,6.8,34,1,13.24
STU001562,Male,Engineering,1,5,5.4,4.8,20,1,10.48
STU001564,Male,Engineering,0,4.8,5.4,6.3,12,1,10.53
STU001565,Female,Engineering,0,5.5,2.6,2.5,0,0,0
STU001566,Male,Engineering,3,4.8,8.8,6.6,0,1,13.85
STU001568,Male,Engineering,1,8.7,8.3,9.4,30,1,15.28
STU001575,Male,Engineering,2,4.4,2.5,3.5,22,1,10.41
STU001581,Male,Engineering,0,4.2,2.8,2.3,28,1,11.47
STU001584,Male,Engineering,2,5.5,7.7,10,5,1,9.6
STU001588,Male,Engineering,1,4.2,5.7,4.8,28,1,11.68
STU001589,Male,Engineering,1,8.1,7.2,5.4,0,1,12.19
STU001591,Female,Engineering,1,10,8.9,8.7,6,1,10.94
STU001592,Other,Engineering,1,6.1,6,6,19,1,12.01
STU001593,Male,Engineering,2,7.2,6.4,5.5,0,1,6.93
STU001595,Female,Engineering,1,9,9.1,8.7,25,1,12.4
STU001596,Female,Engineering,2,9.7,9,9.4,36,1,14.29
STU001600,Female,Engineering,4,7.8,7,7.9,30,1,18.6
STU001606,Male,Engineering,1,6.2,7.2,7.5,0,1,8.84
STU001608,Female,Engineering,3,4.3,4.5,5,36,1,12.82
STU001612,Female,Engineering,1,2.4,1.5,1.1,0,1,8.04
STU001613,Male,Engineering,0,8,4.7,4.5,25,1,9.89
STU001617,Other,Engineering,1,6.9,7.4,7,0,1,9.17
STU001620,Female,Engineering,1,3.4,4.7,5.1,0,1,10.45
STU001624,Female,Engineering,3,6.1,7.9,7.9,27,1,18.16
STU001625,Male,Engineering,2,7.2,7.9,6.5,4,1,11.49
STU001626,Female,Engineering,2,6.4,6.2,5.6,26,1,11.29
STU001627,Male,Engineering,3,6.5,6.2,6.5,0,1,16.98
STU001630,Male,Engineering,2,6.4,5.7,4.1,0,1,12.51
STU001631,Female,Engineering,1,4.5,8.6,9.5,26,1,10.93
STU001632,Male,Engineering,3,7.3,4.4,5.1,0,1,11.72
STU001633,Female,Engineering,2,7.1,8.6,8.4,10,1,10.12
STU001634,Female,Engineering,1,7.1,7.4,6.3,0,1,12.1
STU001635,Female,Engineering,1,4.8,6.2,5.4,28,1,12.13
STU001638,Male,Engineering,1,7,8.9,9.7,4,1,9.88
STU001639,Other,Engineering,1,6.8,8.7,9.6,8,1,14.27
STU001642,Female,Engineering,5,6.3,5.4,7,11,1,11.34
STU001643,Male,Engineering,1,2.7,5.3,5.7,34,1,11.22
STU001649,Female,Engineering,1,7.6,8.1,7.9,8,1,12.73
STU001652,Male,Engineering,2,8.4,9.4,9.9,0,1,12.29
STU001655,Male,Engineering,1,8.9,9.2,10,21,1,11.06
STU001657,Female,Engineering,4,4.9,9.2,8.3,0,1,10.78
STU001659,Male,Engineering,3,3.6,3.6,4.1,35,1,14.98
STU001664,Male,Engineering,0,6,7.5,6.8,0,1,12.54
STU001667,Male,Engineering,4,3.3,3.4,4.1,19,1,11.78
STU001671,Male,Engineering,1,7.3,6.2,7.4,26,1,11.67
STU001674,Female,Engineering,5,6.7,8,8.7,0,1,7.71
STU001675,Female,Engineering,2,6.3,4.5,4.7,0,1,8.02
STU001677,Male,Engineering,1,4.9,5.7,5.5,0,1,8.7
STU001678,Male,Engineering,4,4.7,5.2,5.7,13,0,0
STU001683,Female,Engineering,3,4.3,6.2,5.6,0,1,8.25
STU001692,Male,Engineering,3,1.6,2.5,3.3,0,0,0
STU001694,Male,Engineering,0,8.7,8.8,8.9,0,1,10.73
STU001696,Male,Engineering,2,5,6.5,6.5,13,1,12.63
STU001697,Male,Engineering,1,5.7,5.4,5.6,27,1,11.76
STU001699,Female,Engineering,0,6,10,9.1,0,1,7.1
STU001701,Female,Engineering,2,5.7,7.6,8.9,24,1,15.75
STU001705,Male,Engineering,3,7.1,8.3,7.3,16,1,17.42
STU001708,Male,Engineering,1,6.7,9.4,9.7,0,0,0
STU001709,Female,Engineering,3,6,6,5.1,7,1,10.07
STU001710,Female,Engineering,2,7.7,8.4,8,1,1,10.21
STU001714,Male,Engineering,0,4.1,4,5.3,31,1,11.47
STU001721,Male,Engineering,2,5.5,7.1,6.4,23,1,12.44
STU001722,Male,Engineering,1,6.6,8.5,9.1,30,1,17.71
STU001723,Male,Engineering,0,5.4,5.3,6.1,0,1,9.36
STU001727,Male,Engineering,2,7.5,9.7,10,32,1,12.45
STU001733,Male,Engineering,1,8.2,5.9,4.8,0,1,12.31
STU001742,Female,Engineering,2,3.2,3.4,4,32,1,11.94
STU001743,Female,Engineering,2,5.6,6.5,6.6,13,1,15.58
STU001744,Male,Engineering,3,4.4,3.9,4.2,15,1,11.39
STU001745,Male,Engineering,3,4.1,5.9,5.6,0,1,10.09
STU001746,Male,Engineering,4,6.7,8.2,8.1,0,1,14.97
STU001748,Male,Engineering,2,9.8,9.1,7.9,8,1,14.01
STU001749,Female,Engineering,2,8.7,5.9,3.9,0,1,8.86
STU001752,Male,Engineering,0,10,8.3,10,29,1,16.98
STU001753,Male,Engineering,3,10,9.5,9.6,24,1,18.67
STU001754,Male,Engineering,1,4.8,5.9,5.6,15,1,9.11
STU001756,Female,Engineering,1,1.7,3.7,4,0,1,10.14
STU001759,Male,Engineering,1,4.4,7.2,6.1,0,1,14.78
STU001762,Female,Engineering,1,7.9,9.6,8.9,34,1,15.7
STU001763,Male,Engineering,1,6.8,8.3,8.5,0,1,8.67
STU001765,Male,Engineering,3,4.9,4.5,5.1,24,1,15.47
STU001767,Female,Engineering,1,8.2,9.8,9.2,30,1,17.65
STU001768,Male,Engineering,1,4.5,6.4,7.3,0,1,9.12
STU001771,Male,Engineering,1,7.5,7.9,8,4,1,12.75
STU001773,Female,Engineering,2,4.3,3.6,3.4,0,0,0
STU001775,Female,Engineering,2,7.8,6.1,7.2,33,1,14.92
STU001777,Female,Engineering,2,1,1,1.5,0,1,8.61
STU001781,Male,Engineering,0,5.9,4.5,4.2,0,0,0
STU001782,Female,Engineering,2,9.1,10,10,0,1,9.23
STU001784,Female,Engineering,2,7.8,6.4,6,31,1,17.16
STU001785,Female,Engineering,4,7.3,9.2,7.3,0,1,12.67
STU001787,Female,Engineering,2,8.3,8.6,10,0,0,0
STU001788,Female,Engineering,1,7.4,8.8,7.2,0,1,12.34
STU001789,Male,Engineering,2,7.3,8.6,8.1,18,1,14.26
STU001791,Male,Engineering,0,7.1,7.4,7.6,0,0,0
STU001792,Female,Engineering,2,7.8,10,9.9,13,1,9.46
STU001799,Male,Engineering,3,5.4,6.6,8.3,2,1,9.81
STU001800,Male,Engineering,1,3.3,2.3,2.6,23,1,11.96
STU001801,Female,Engineering,0,7.4,5.8,6.2,36,1,9.79
STU001806,Female,Engineering,3,4.7,5.1,4.7,30,1,11.97
STU001809,Male,Engineering,2,6.6,5.8,6.5,12,1,15.92
STU001812,Female,Engineering,2,4.9,6.3,7.5,0,1,7.83
STU001813,Male,Engineering,1,1.5,2.1,3,31,1,10.49
STU001814,Male,Engineering,1,4.1,2.3,1,32,1,13.48
STU001816,Female,Engineering,2,3.1,2,1.2,0,1,7.78
STU001818,Female,Engineering,0,4.6,5.3,5.3,4,1,9.32
STU001819,Female,Engineering,0,5.1,4.7,3.9,0,1,10.38
STU001820,Male,Engineering,1,3.9,3,4.3,0,1,13.43
STU001822,Male,Engineering,1,3.7,3.4,3.9,0,1,9.42
STU001826,Male,Engineering,4,9,10,10,33,1,13.8
STU001827,Male,Engineering,3,4.5,2.4,2.3,0,0,0
STU001829,Female,Engineering,0,3.3,3.8,4.7,21,1,9.25
STU001832,Female,Engineering,2,5.4,6.2,6.8,0,1,10.69
STU001833,Female,Engineering,1,4.7,5.6,4.9,0,1,8.97
STU001834,Female,Engineering,1,4.9,1.3,2.9,11,1,12.79
STU001836,Female,Engineering,3,5.5,5.4,4.8,29,1,13.03
STU001837,Male,Engineering,1,9.4,9.1,9.5,0,1,12.38
STU001838,Male,Engineering,0,6.9,5.9,6.5,0,1,10.12
STU001839,Female,Engineering,3,1.5,1,1,22,1,9.38
STU001843,Male,Engineering,3,7,8.6,8.3,0,1,11.16
STU001846,Male,Engineering,0,9.7,10,9.7,0,1,14.03
STU001848,Male,Engineering,2,5.3,5.1,4.3,1,1,8.53
STU001849,Female,Engineering,2,4.5,4,3.6,0,1,7.45
STU001851,Male,Engineering,1,3.9,3.6,4.7,0,1,10.44
STU001852,Female,Engineering,1,3.2,1.5,2.5,0,1,11.12
STU001854,Female,Engineering,0,4.7,4.4,4.3,0,1,10.56
STU001862,Female,Engineering,1,6,5.4,7.1,32,1,13.11
STU001869,Male,Engineering,1,7.4,7.1,8.2,0,1,15.08
STU001871,Female,Engineering,1,7.2,9.1,8.4,29,1,11.37
STU001874,Female,Engineering,3,3.8,4,4.1,0,1,11.84
STU001876,Male,Engineering,2,5.8,5.4,5.8,0,0,0
STU001877,Female,Engineering,3,8.7,10,8.8,0,1,13.66
STU001878,Male,Engineering,1,5.1,5.1,6,0,0,0
STU001879,Male,Engineering,0,7.2,6.9,7,32,1,13.26
STU001881,Female,Engineering,1,6.5,7,6.6,0,0,0
STU001894,Male,Engineering,4,3.3,6.3,5.8,16,1,17.77
STU001895,Female,Engineering,3,5.2,2.1,3,0,1,8.12
STU001897,Female,Engineering,4,3.9,6.4,5.9,16,0,0
STU001898,Male,Engineering,1,5.8,7,6.7,0,1,9.66
STU001899,Male,Engineering,0,6.4,4.6,5.4,12,1,16.33
STU001901,Female,Engineering,1,4,6.3,7.3,0,1,10.72
STU001902,Male,Engineering,2,4.1,4.2,4.4,13,1,13.84
STU001904,Male,Engineering,0,4.4,3.9,2.6,0,0,0
STU001905,Female,Engineering,0,5,5.8,5.6,0,1,12.64
STU001907,Female,Engineering,3,5.9,5.1,6.9,12,1,11.18
STU001908,Male,Engineering,0,1,1,1,18,1,11.6
STU001915,Male,Engineering,0,6.9,8.4,7.9,0,1,11.24
STU001918,Female,Engineering,1,6.8,7.8,7.6,0,1,10.21
STU001920,Male,Engineering,1,5.6,6.4,5.9,0,1,9.72
STU001923,Female,Engineering,1,4.9,5.1,3.5,13,1,9.23
STU001924,Male,Engineering,0,4.2,4.9,4.9,7,1,11.05
STU001925,Female,Engineering,4,4.7,5.9,7.1,0,1,7.29
STU001926,Male,Engineering,1,6.5,6.1,6.4,35,1,12.1
STU001927,Female,Engineering,3,4.7,2,4.7,2,1,10.87
STU001929,Female,Engineering,1,6.4,7.7,9.1,32,1,16.93
STU001930,Male,Engineering,2,5.3,7.5,8.8,18,1,12.3
STU001932,Female,Engineering,3,5.9,8,8.8,0,1,8.24
STU001933,Female,Engineering,4,5.1,5.8,6.6,0,1,12.83
STU001935,Female,Engineering,1,3.1,5.2,5.1,0,1,9.4
STU001938,Female,Engineering,1,1.3,2.8,1,8,0,0
STU001942,Male,Engineering,1,3.1,3.5,3.6,0,1,9.82
STU001943,Female,Engineering,4,7.3,7,7.2,0,1,15
STU001951,Male,Engineering,5,7.2,5,5.5,10,1,11.47
STU001954,Female,Engineering,5,5.6,6.8,7.1,19,1,13.48
STU001957,Female,Engineering,0,5.7,7.9,9.4,0,1,12.58
STU001964,Male,Engineering,0,6,6.9,8,0,1,12.47
STU001969,Male,Engineering,0,4.8,3.3,3.4,16,1,9.08
STU001970,Male,Engineering,1,6.4,8.6,8.8,3,1,10.07
STU001976,Female,Engineering,0,4.7,4.6,5.4,7,1,8.72
STU001985,Male,Engineering,1,7.3,8,6.5,0,1,7.2
STU001987,Female,Engineering,2,3.3,1.6,1.4,0,1,11.64
STU001989,Male,Engineering,3,6.4,7.5,6.5,0,0,0
STU001996,Female,Engineering,2,6.5,7.8,5.6,0,1,11.69
STU002001,Male,Engineering,0,6.1,4.9,5.7,0,1,8.45
STU002003,Female,Engineering,1,4.4,3.9,3.1,0,0,0
STU002004,Male,Engineering,1,5.2,7.4,6.9,29,0,0
STU002006,Female,Engineering,2,10,10,7.8,13,1,12.54
STU002007,Male,Engineering,1,8.2,7.5,6.1,9,1,15.4
STU002009,Male,Engineering,0,9.1,9.3,9.6,0,1,14.14
STU002010,Male,Engineering,0,10,10,10,33,1,11.88
STU002011,Male,Engineering,0,4.9,4,4.3,36,1,14.16
STU002013,Female,Engineering,3,6.3,7.3,8,0,1,9.99
STU002016,Male,Engineering,2,6.9,9.8,10,23,1,18.54
STU002018,Female,Engineering,3,8.9,6.7,4.5,22,1,21.73
STU002019,Male,Engineering,2,4.5,6.1,4.6,0,1,13.24
STU002020,Female,Engineering,3,5.9,7.1,5.6,26,1,16.87
STU002021,Female,Engineering,5,6.7,4.6,6,7,1,12.37
